State,vibxaccg,vibyaccg,chasiaccg
MisAllignment,-0.131229591,0.009155553,0.045777764
MisAllignment,-0.100711081,0.015259255,0.039674062
MisAllignment,-0.094607379,0.057985168,0.03357036
MisAllignment,-0.082399976,-0.03357036,0.082399976
MisAllignment,-0.027466659,-0.149540696,0.06408887
MisAllignment,0.051881466,-0.119022187,0.003051851
MisAllignment,0.076296274,-0.015259255,-0.015259255
MisAllignment,0.131229591,-0.027466659,0.045777764
MisAllignment,0.234992523,-0.253303628,0.057985168
MisAllignment,0.302133244,-0.350962877,-0.003051851
MisAllignment,0.32654807,-0.137333293,-0.06408887
MisAllignment,0.216681417,0.1617481,-0.119022187
MisAllignment,0.094607379,0.143436994,-0.106814783
MisAllignment,0.03357036,-0.027466659,-0.125125889
MisAllignment,0.009155553,-0.143436994,-0.119022187
MisAllignment,0.070192572,-0.143436994,-0.112918485
MisAllignment,0.137333293,-0.167851802,-0.088503677
MisAllignment,0.131229591,-0.131229591,-0.039674062
MisAllignment,0.125125889,-0.057985168,-0.076296274
MisAllignment,0.009155553,0.070192572,-0.045777764
MisAllignment,-0.070192572,0.228888821,-0.070192572
MisAllignment,-0.039674062,0.228888821,-0.057985168
MisAllignment,-0.076296274,0.06408887,-0.076296274
MisAllignment,0.051881466,-0.119022187,-0.088503677
MisAllignment,0.106814783,-0.180059206,-0.070192572
MisAllignment,0.051881466,-0.015259255,-0.06408887
MisAllignment,-0.009155553,0.228888821,-0.021362957
MisAllignment,-0.112918485,0.650044233,0.03357036
MisAllignment,-0.234992523,0.808740482,0.03357036
MisAllignment,-0.25940733,0.503555425,0.167851802
MisAllignment,-0.296029542,-0.186162908,0.137333293
MisAllignment,-0.234992523,-0.637836829,0.06408887
MisAllignment,-0.076296274,-0.357066579,0.137333293
MisAllignment,-0.06408887,-0.051881466,0.228888821
MisAllignment,-0.088503677,0.094607379,0.234992523
MisAllignment,-0.137333293,0.119022187,0.180059206
MisAllignment,-0.137333293,0.051881466,0.094607379
MisAllignment,-0.149540696,0.03357036,0.112918485
MisAllignment,-0.088503677,-0.216681417,0.076296274
MisAllignment,-0.045777764,-0.1617481,0.03357036
MisAllignment,0.03357036,0.265511032,0.03357036
MisAllignment,0.070192572,0.637836829,0.015259255
MisAllignment,0.027466659,0.399792492,0.112918485
MisAllignment,-0.051881466,-0.027466659,0.100711081
MisAllignment,-0.1617481,-0.393688791,0.070192572
MisAllignment,-0.167851802,-0.52186653,-0.045777764
MisAllignment,-0.003051851,-0.216681417,-0.009155553
MisAllignment,0.210577715,0.045777764,0.03357036
MisAllignment,0.399792492,-0.009155553,0.051881466
MisAllignment,0.381481387,0.003051851,-0.009155553
MisAllignment,0.25940733,0.039674062,-0.070192572
MisAllignment,0.119022187,-0.149540696,-0.180059206
MisAllignment,0.070192572,-0.448622108,-0.234992523
MisAllignment,0.057985168,-0.448622108,-0.204474013
MisAllignment,0.149540696,-0.228888821,-0.155644398
MisAllignment,0.253303628,0.03357036,-0.149540696
MisAllignment,0.25940733,0.228888821,-0.167851802
MisAllignment,0.28992584,0.222785119,-0.19226661
MisAllignment,0.210577715,0.167851802,-0.198370311
MisAllignment,0.167851802,0.015259255,-0.112918485
MisAllignment,0.19226661,-0.167851802,-0.06408887
MisAllignment,0.119022187,-0.314340666,-0.06408887
MisAllignment,0.06408887,-0.350962877,-0.088503677
MisAllignment,0.06408887,-0.216681417,-0.143436994
MisAllignment,0.045777764,-0.076296274,-0.149540696
MisAllignment,0.039674062,0.051881466,-0.106814783
MisAllignment,0.021362957,0.19226661,-0.039674062
MisAllignment,-0.021362957,0.302133244,-0.003051851
MisAllignment,-0.070192572,0.381481387,0.003051851
MisAllignment,-0.180059206,0.436414704,-0.009155553
MisAllignment,-0.234992523,0.460829511,0.045777764
MisAllignment,-0.350962877,0.405896194,0.119022187
MisAllignment,-0.405896194,0.137333293,0.204474013
MisAllignment,-0.332651772,-0.088503677,0.1617481
MisAllignment,-0.143436994,-0.100711081,0.155644398
MisAllignment,-0.021362957,0.015259255,0.100711081
MisAllignment,0.045777764,0.173955504,0.137333293
MisAllignment,-0.149540696,0.112918485,0.076296274
MisAllignment,-0.314340666,0.167851802,0.094607379
MisAllignment,-0.338755473,0.198370311,0.173955504
MisAllignment,-0.228888821,-0.009155553,0.216681417
MisAllignment,0.076296274,-0.180059206,0.19226661
MisAllignment,0.265511032,-0.204474013,0.119022187
MisAllignment,0.19226661,-0.131229591,0.131229591
MisAllignment,0.076296274,-0.094607379,0.186162908
MisAllignment,-0.039674062,-0.198370311,0.167851802
MisAllignment,-0.021362957,-0.28992584,0.112918485
MisAllignment,0.039674062,-0.180059206,0.039674062
MisAllignment,0.222785119,0.06408887,-0.009155553
MisAllignment,0.393688791,0.277718436,-0.009155553
MisAllignment,0.393688791,0.253303628,-0.076296274
MisAllignment,0.204474013,0.094607379,-0.119022187
MisAllignment,0.027466659,-0.021362957,-0.094607379
MisAllignment,0.009155553,-0.167851802,-0.143436994
MisAllignment,0.039674062,-0.308236945,-0.1617481
MisAllignment,0.06408887,-0.363170281,-0.125125889
MisAllignment,0.210577715,-0.277718436,-0.131229591
MisAllignment,0.308236945,0.003051851,-0.045777764
MisAllignment,0.320444368,0.338755473,0.027466659
MisAllignment,0.247199927,0.4242073,-0.003051851
MisAllignment,0.19226661,0.125125889,-0.021362957
MisAllignment,0.1617481,-0.308236945,-0.015259255
MisAllignment,0.137333293,-0.546281338,-0.076296274
MisAllignment,0.119022187,-0.515762828,-0.03357036
MisAllignment,0.070192572,-0.277718436,-0.057985168
MisAllignment,0.088503677,0.009155553,-0.039674062
MisAllignment,0.045777764,0.131229591,-0.070192572
MisAllignment,0.051881466,0.119022187,-0.112918485
MisAllignment,0.088503677,0.228888821,-0.112918485
MisAllignment,0.015259255,0.320444368,-0.03357036
MisAllignment,-0.070192572,0.381481387,-0.03357036
MisAllignment,-0.222785119,0.546281338,0.027466659
MisAllignment,-0.234992523,0.747703463,0.009155553
MisAllignment,-0.222785119,0.595110953,0.082399976
MisAllignment,-0.210577715,-0.045777764,0.173955504
MisAllignment,-0.155644398,-0.55238504,0.180059206
MisAllignment,-0.137333293,-0.32654807,0.204474013
MisAllignment,-0.070192572,0.204474013,0.198370311
MisAllignment,-0.070192572,0.28992584,0.143436994
MisAllignment,-0.076296274,0.021362957,0.119022187
MisAllignment,-0.173955504,-0.222785119,0.137333293
MisAllignment,-0.180059206,-0.28992584,0.204474013
MisAllignment,-0.106814783,-0.19226661,0.25940733
MisAllignment,0.015259255,-0.180059206,0.112918485
MisAllignment,0.112918485,-0.100711081,0.03357036
MisAllignment,0.210577715,0.137333293,0.057985168
MisAllignment,0.247199927,0.210577715,0.143436994
MisAllignment,0.204474013,-0.027466659,0.19226661
MisAllignment,0.137333293,-0.332651772,0.057985168
MisAllignment,0.19226661,-0.167851802,-0.155644398
MisAllignment,0.210577715,0.320444368,-0.1617481
MisAllignment,0.137333293,0.466933213,-0.082399976
MisAllignment,0.149540696,0.143436994,-0.009155553
MisAllignment,0.094607379,-0.204474013,-0.009155553
MisAllignment,0.070192572,-0.277718436,-0.100711081
MisAllignment,-0.021362957,-0.302133244,-0.088503677
MisAllignment,-0.03357036,-0.302133244,-0.06408887
MisAllignment,0.088503677,-0.253303628,0.021362957
MisAllignment,0.051881466,-0.167851802,0.03357036
MisAllignment,0.125125889,-0.03357036,-0.06408887
MisAllignment,0.1617481,-0.003051851,-0.112918485
MisAllignment,0.106814783,-0.057985168,-0.119022187
MisAllignment,0.094607379,-0.19226661,-0.125125889
MisAllignment,0.03357036,-0.198370311,-0.131229591
MisAllignment,-0.03357036,-0.015259255,-0.137333293
MisAllignment,0.009155553,0.137333293,-0.088503677
MisAllignment,0.03357036,0.155644398,-0.082399976
MisAllignment,0.027466659,0.28992584,-0.112918485
MisAllignment,-0.100711081,0.393688791,-0.057985168
MisAllignment,-0.106814783,0.234992523,0.021362957
MisAllignment,-0.216681417,-0.100711081,0.027466659
MisAllignment,-0.076296274,-0.119022187,0.045777764
MisAllignment,-0.06408887,0.228888821,0.112918485
MisAllignment,-0.045777764,0.430311002,0.186162908
MisAllignment,-0.009155553,0.210577715,0.228888821
MisAllignment,-0.137333293,-0.241096225,0.180059206
MisAllignment,-0.1617481,-0.460829511,0.180059206
MisAllignment,-0.173955504,-0.241096225,0.1617481
MisAllignment,-0.100711081,0.082399976,0.167851802
MisAllignment,-0.045777764,0.210577715,0.131229591
MisAllignment,-0.106814783,0.210577715,0.03357036
MisAllignment,-0.143436994,0.106814783,0.06408887
MisAllignment,-0.131229591,-0.045777764,0.070192572
MisAllignment,-0.070192572,-0.253303628,0.070192572
MisAllignment,-0.057985168,-0.253303628,0.03357036
MisAllignment,0.039674062,-0.06408887,-0.021362957
MisAllignment,0.094607379,0.1617481,0.021362957
MisAllignment,0.198370311,-0.015259255,0.070192572
MisAllignment,0.216681417,-0.338755473,0.082399976
MisAllignment,0.314340666,-0.491348021,0.003051851
MisAllignment,0.308236945,-0.234992523,-0.106814783
MisAllignment,0.19226661,0.112918485,-0.100711081
MisAllignment,0.057985168,0.106814783,-0.106814783
MisAllignment,0.009155553,-0.119022187,-0.143436994
MisAllignment,0.100711081,-0.100711081,-0.106814783
MisAllignment,0.131229591,-0.039674062,-0.119022187
MisAllignment,0.070192572,-0.06408887,-0.100711081
MisAllignment,0.100711081,-0.06408887,-0.076296274
MisAllignment,0.119022187,-0.021362957,-0.094607379
MisAllignment,-0.009155553,0.100711081,-0.076296274
MisAllignment,-0.03357036,0.216681417,-0.027466659
MisAllignment,-0.039674062,0.149540696,-0.03357036
MisAllignment,-0.057985168,0.009155553,-0.06408887
MisAllignment,0.051881466,-0.167851802,-0.076296274
MisAllignment,0.03357036,-0.180059206,-0.112918485
MisAllignment,0.070192572,0.021362957,-0.009155553
MisAllignment,0.021362957,0.277718436,0.027466659
MisAllignment,-0.149540696,0.735496059,0.039674062
MisAllignment,-0.222785119,0.863673836,0.076296274
MisAllignment,-0.265511032,0.375377685,0.155644398
MisAllignment,-0.271614734,-0.363170281,0.112918485
MisAllignment,-0.198370311,-0.631733164,0.082399976
MisAllignment,-0.094607379,-0.198370311,0.180059206
MisAllignment,-0.057985168,0.051881466,0.247199927
MisAllignment,-0.094607379,0.076296274,0.198370311
MisAllignment,-0.070192572,0.009155553,0.137333293
MisAllignment,-0.106814783,0.039674062,0.088503677
MisAllignment,-0.143436994,-0.003051851,0.149540696
MisAllignment,-0.155644398,-0.228888821,0.094607379
MisAllignment,-0.070192572,-0.131229591,0.015259255
MisAllignment,0.057985168,0.369273983,0.03357036
MisAllignment,0.112918485,0.656147972,0.06408887
MisAllignment,0.039674062,0.234992523,0.143436994
MisAllignment,-0.076296274,-0.125125889,0.125125889
MisAllignment,-0.204474013,-0.454725809,0.070192572
MisAllignment,-0.228888821,-0.448622108,0.021362957
MisAllignment,-0.003051851,-0.088503677,0.015259255
MisAllignment,0.320444368,0.027466659,0.045777764
MisAllignment,0.454725809,-0.009155553,0.027466659
MisAllignment,0.387585089,0.039674062,-0.027466659
MisAllignment,0.198370311,-0.057985168,-0.112918485
MisAllignment,0.076296274,-0.216681417,-0.186162908
MisAllignment,0.021362957,-0.399792492,-0.19226661
MisAllignment,0.057985168,-0.375377685,-0.186162908
MisAllignment,0.216681417,-0.112918485,-0.216681417
MisAllignment,0.25940733,0.125125889,-0.1617481
MisAllignment,0.253303628,0.216681417,-0.210577715
MisAllignment,0.241096225,0.131229591,-0.1617481
MisAllignment,0.247199927,0.021362957,-0.186162908
MisAllignment,0.167851802,0.003051851,-0.094607379
MisAllignment,0.131229591,-0.155644398,-0.039674062
MisAllignment,0.125125889,-0.296029542,-0.082399976
MisAllignment,0.045777764,-0.296029542,-0.100711081
MisAllignment,0.112918485,-0.198370311,-0.155644398
MisAllignment,0.088503677,-0.070192572,-0.131229591
MisAllignment,0.003051851,0.027466659,-0.076296274
MisAllignment,-0.003051851,0.070192572,-0.045777764
MisAllignment,-0.027466659,0.198370311,0.015259255
MisAllignment,-0.057985168,0.338755473,-0.009155553
MisAllignment,-0.125125889,0.473036915,0.009155553
MisAllignment,-0.277718436,0.576799847,0.076296274
MisAllignment,-0.332651772,0.558488742,0.112918485
MisAllignment,-0.393688791,0.216681417,0.155644398
MisAllignment,-0.302133244,-0.03357036,0.180059206
MisAllignment,-0.155644398,-0.143436994,0.131229591
MisAllignment,-0.015259255,-0.045777764,0.119022187
MisAllignment,0.03357036,0.204474013,0.106814783
MisAllignment,-0.119022187,0.222785119,0.070192572
MisAllignment,-0.314340666,0.180059206,0.100711081
MisAllignment,-0.32654807,0.112918485,0.173955504
MisAllignment,-0.19226661,-0.088503677,0.265511032
MisAllignment,0.045777764,-0.253303628,0.210577715
MisAllignment,0.228888821,-0.283822138,0.149540696
MisAllignment,0.204474013,-0.247199927,0.119022187
MisAllignment,0.076296274,-0.119022187,0.167851802
MisAllignment,-0.051881466,-0.076296274,0.186162908
MisAllignment,-0.070192572,-0.180059206,0.119022187
MisAllignment,0.045777764,-0.149540696,0.051881466
MisAllignment,0.210577715,-0.003051851,-0.003051851
MisAllignment,0.369273983,0.173955504,-0.119022187
MisAllignment,0.357066579,0.314340666,-0.094607379
MisAllignment,0.222785119,0.186162908,-0.088503677
MisAllignment,0.015259255,0.039674062,-0.094607379
MisAllignment,-0.045777764,-0.106814783,-0.131229591
MisAllignment,0.057985168,-0.247199927,-0.112918485
MisAllignment,0.094607379,-0.418103598,-0.1617481
MisAllignment,0.204474013,-0.314340666,-0.125125889
MisAllignment,0.344859175,-0.106814783,-0.021362957
MisAllignment,0.32654807,0.228888821,0.021362957
MisAllignment,0.216681417,0.4242073,0.039674062
MisAllignment,0.180059206,0.19226661,-0.027466659
MisAllignment,0.167851802,-0.222785119,-0.057985168
MisAllignment,0.1617481,-0.491348021,-0.051881466
MisAllignment,0.112918485,-0.55238504,-0.045777764
MisAllignment,0.100711081,-0.332651772,-0.057985168
MisAllignment,0.082399976,-0.06408887,-0.03357036
MisAllignment,0.082399976,0.106814783,-0.131229591
MisAllignment,0.051881466,0.167851802,-0.131229591
MisAllignment,0.039674062,0.28992584,-0.106814783
MisAllignment,0.003051851,0.411999896,-0.057985168
MisAllignment,-0.06408887,0.497451723,-0.015259255
MisAllignment,-0.186162908,0.637836829,0.003051851
MisAllignment,-0.216681417,0.61952576,-0.009155553
MisAllignment,-0.186162908,0.430311002,0.143436994
MisAllignment,-0.247199927,-0.186162908,0.1617481
MisAllignment,-0.222785119,-0.491348021,0.19226661
MisAllignment,-0.125125889,-0.180059206,0.198370311
MisAllignment,-0.070192572,0.131229591,0.210577715
MisAllignment,-0.076296274,0.173955504,0.131229591
MisAllignment,-0.057985168,-0.051881466,0.125125889
MisAllignment,-0.137333293,-0.228888821,0.112918485
MisAllignment,-0.216681417,-0.222785119,0.247199927
MisAllignment,-0.125125889,-0.149540696,0.19226661
MisAllignment,-0.027466659,-0.106814783,0.088503677
MisAllignment,0.106814783,-0.015259255,0.015259255
MisAllignment,0.241096225,0.143436994,0.045777764
MisAllignment,0.247199927,0.125125889,0.173955504
MisAllignment,0.253303628,-0.094607379,0.143436994
MisAllignment,0.228888821,-0.253303628,-0.009155553
MisAllignment,0.149540696,-0.051881466,-0.155644398
MisAllignment,0.204474013,0.320444368,-0.137333293
MisAllignment,0.119022187,0.363170281,-0.06408887
MisAllignment,0.106814783,0.094607379,-0.021362957
MisAllignment,0.149540696,-0.180059206,-0.094607379
MisAllignment,0.088503677,-0.283822138,-0.088503677
MisAllignment,0.021362957,-0.302133244,-0.100711081
MisAllignment,0.039674062,-0.32654807,-0.027466659
MisAllignment,0.045777764,-0.271614734,0.03357036
MisAllignment,0.057985168,-0.143436994,0.009155553
MisAllignment,0.155644398,-0.06408887,-0.070192572
MisAllignment,0.112918485,0.003051851,-0.119022187
MisAllignment,0.100711081,-0.015259255,-0.088503677
MisAllignment,0.100711081,-0.173955504,-0.076296274
MisAllignment,0.021362957,-0.186162908,-0.125125889
MisAllignment,0.003051851,-0.027466659,-0.112918485
MisAllignment,0.051881466,0.131229591,-0.119022187
MisAllignment,0.027466659,0.283822138,-0.100711081
MisAllignment,-0.039674062,0.405896194,-0.100711081
MisAllignment,-0.100711081,0.381481387,-0.021362957
MisAllignment,-0.186162908,0.094607379,-0.021362957
MisAllignment,-0.234992523,-0.241096225,0.009155553
MisAllignment,-0.094607379,-0.106814783,0.076296274
MisAllignment,-0.057985168,0.265511032,0.143436994
MisAllignment,0.051881466,0.418103598,0.186162908
MisAllignment,-0.021362957,0.143436994,0.241096225
MisAllignment,-0.155644398,-0.369273983,0.149540696
MisAllignment,-0.167851802,-0.473036915,0.137333293
MisAllignment,-0.1617481,-0.1617481,0.173955504
MisAllignment,-0.076296274,0.180059206,0.1617481
MisAllignment,-0.057985168,0.302133244,0.112918485
MisAllignment,-0.070192572,0.265511032,0.027466659
MisAllignment,-0.045777764,0.131229591,0.051881466
MisAllignment,-0.125125889,-0.051881466,0.082399976
MisAllignment,-0.131229591,-0.247199927,0.088503677
MisAllignment,-0.076296274,-0.222785119,0.021362957
MisAllignment,-0.003051851,0.039674062,-0.021362957
MisAllignment,0.088503677,0.210577715,0.021362957
MisAllignment,0.210577715,-0.051881466,0.06408887
MisAllignment,0.302133244,-0.387585089,0.088503677
MisAllignment,0.357066579,-0.460829511,0.009155553
MisAllignment,0.228888821,-0.277718436,-0.106814783
MisAllignment,0.112918485,0.027466659,-0.131229591
MisAllignment,0.06408887,0.051881466,-0.100711081
MisAllignment,0.045777764,-0.1617481,-0.125125889
MisAllignment,0.100711081,-0.106814783,-0.125125889
MisAllignment,0.094607379,-0.06408887,-0.100711081
MisAllignment,0.039674062,-0.112918485,-0.131229591
MisAllignment,0.100711081,-0.076296274,-0.112918485
MisAllignment,0.106814783,-0.021362957,-0.119022187
MisAllignment,0.094607379,0.137333293,-0.051881466
MisAllignment,0.015259255,0.28992584,0.003051851
MisAllignment,-0.03357036,0.1617481,-0.03357036
MisAllignment,-0.009155553,0.003051851,-0.076296274
MisAllignment,0.027466659,-0.149540696,-0.119022187
MisAllignment,0.076296274,-0.106814783,-0.106814783
MisAllignment,0.051881466,0.06408887,-0.027466659
MisAllignment,-0.051881466,0.271614734,0.039674062
MisAllignment,-0.143436994,0.662251636,0.051881466
MisAllignment,-0.234992523,0.814844221,0.082399976
MisAllignment,-0.247199927,0.405896194,0.155644398
MisAllignment,-0.210577715,-0.234992523,0.131229591
MisAllignment,-0.198370311,-0.607318357,0.131229591
MisAllignment,-0.143436994,-0.283822138,0.186162908
MisAllignment,-0.131229591,0.070192572,0.247199927
MisAllignment,-0.137333293,0.088503677,0.198370311
MisAllignment,-0.070192572,0.082399976,0.119022187
MisAllignment,-0.015259255,0.003051851,0.076296274
MisAllignment,-0.149540696,-0.003051851,0.100711081
MisAllignment,-0.125125889,-0.1617481,0.106814783
MisAllignment,-0.070192572,-0.112918485,-0.003051851
MisAllignment,-0.015259255,0.271614734,0.027466659
MisAllignment,0.094607379,0.595110953,0.082399976
MisAllignment,0.051881466,0.363170281,0.125125889
MisAllignment,-0.03357036,-0.076296274,0.1617481
MisAllignment,-0.137333293,-0.509659126,0.088503677
MisAllignment,-0.125125889,-0.582903549,-0.021362957
MisAllignment,0.021362957,-0.1617481,-0.003051851
MisAllignment,0.241096225,0.131229591,0.027466659
MisAllignment,0.350962877,0.088503677,0.039674062
MisAllignment,0.332651772,-0.009155553,-0.039674062
MisAllignment,0.210577715,-0.070192572,-0.155644398
MisAllignment,0.094607379,-0.186162908,-0.186162908
MisAllignment,0.06408887,-0.363170281,-0.198370311
MisAllignment,0.082399976,-0.387585089,-0.180059206
MisAllignment,0.149540696,-0.1617481,-0.186162908
MisAllignment,0.247199927,0.094607379,-0.19226661
MisAllignment,0.25940733,0.247199927,-0.204474013
MisAllignment,0.308236945,0.247199927,-0.1617481
MisAllignment,0.247199927,0.082399976,-0.155644398
MisAllignment,0.1617481,-0.03357036,-0.119022187
MisAllignment,0.137333293,-0.167851802,-0.070192572
MisAllignment,0.143436994,-0.28992584,-0.070192572
MisAllignment,0.106814783,-0.32654807,-0.094607379
MisAllignment,0.106814783,-0.204474013,-0.137333293
MisAllignment,0.045777764,-0.076296274,-0.119022187
MisAllignment,-0.003051851,0.021362957,-0.076296274
MisAllignment,0.003051851,0.088503677,-0.039674062
MisAllignment,-0.009155553,0.119022187,-0.039674062
MisAllignment,-0.021362957,0.271614734,0.021362957
MisAllignment,-0.088503677,0.430311002,-0.009155553
MisAllignment,-0.277718436,0.61952576,0.070192572
MisAllignment,-0.405896194,0.656147972,0.088503677
MisAllignment,-0.393688791,0.271614734,0.149540696
MisAllignment,-0.28992584,-0.027466659,0.167851802
MisAllignment,-0.119022187,-0.19226661,0.155644398
MisAllignment,-0.027466659,-0.051881466,0.131229591
MisAllignment,0.027466659,0.253303628,0.125125889
MisAllignment,-0.119022187,0.210577715,0.082399976
MisAllignment,-0.28992584,0.186162908,0.039674062
MisAllignment,-0.338755473,0.106814783,0.149540696
MisAllignment,-0.271614734,-0.070192572,0.25940733
MisAllignment,0.021362957,-0.216681417,0.271614734
MisAllignment,0.222785119,-0.28992584,0.155644398
MisAllignment,0.228888821,-0.265511032,0.106814783
MisAllignment,0.106814783,-0.106814783,0.149540696
MisAllignment,0.021362957,-0.039674062,0.216681417
MisAllignment,-0.021362957,-0.155644398,0.149540696
MisAllignment,-0.03357036,-0.173955504,0.057985168
MisAllignment,0.137333293,-0.100711081,-0.03357036
MisAllignment,0.405896194,0.204474013,-0.106814783
MisAllignment,0.418103598,0.363170281,-0.112918485
MisAllignment,0.241096225,0.198370311,-0.051881466
MisAllignment,0.009155553,0.021362957,-0.094607379
MisAllignment,-0.06408887,-0.100711081,-0.125125889
MisAllignment,-0.015259255,-0.253303628,-0.143436994
MisAllignment,0.076296274,-0.357066579,-0.149540696
MisAllignment,0.216681417,-0.320444368,-0.112918485
MisAllignment,0.338755473,-0.051881466,-0.027466659
MisAllignment,0.271614734,0.253303628,0.057985168
MisAllignment,0.19226661,0.405896194,-0.021362957
MisAllignment,0.198370311,0.210577715,-0.057985168
MisAllignment,0.167851802,-0.25940733,-0.039674062
MisAllignment,0.1617481,-0.564592443,-0.039674062
MisAllignment,0.088503677,-0.534073934,-0.027466659
MisAllignment,0.051881466,-0.302133244,-0.039674062
MisAllignment,0.131229591,-0.076296274,-0.051881466
MisAllignment,0.137333293,0.070192572,-0.076296274
MisAllignment,0.094607379,0.131229591,-0.131229591
MisAllignment,0.015259255,0.271614734,-0.088503677
MisAllignment,-0.039674062,0.369273983,-0.039674062
MisAllignment,-0.082399976,0.454725809,0.015259255
MisAllignment,-0.149540696,0.643940568,-0.003051851
MisAllignment,-0.149540696,0.717184991,-0.009155553
MisAllignment,-0.204474013,0.485244319,0.131229591
MisAllignment,-0.247199927,-0.143436994,0.173955504
MisAllignment,-0.222785119,-0.601214655,0.173955504
MisAllignment,-0.143436994,-0.308236945,0.131229591
MisAllignment,-0.039674062,0.149540696,0.210577715
MisAllignment,-0.039674062,0.25940733,0.1617481
MisAllignment,-0.143436994,0.039674062,0.143436994
MisAllignment,-0.228888821,-0.19226661,0.082399976
MisAllignment,-0.234992523,-0.216681417,0.204474013
MisAllignment,-0.100711081,-0.216681417,0.210577715
MisAllignment,0.039674062,-0.155644398,0.094607379
MisAllignment,0.198370311,-0.051881466,0.03357036
MisAllignment,0.25940733,0.143436994,0.045777764
MisAllignment,0.180059206,0.198370311,0.1617481
MisAllignment,0.210577715,-0.106814783,0.149540696
MisAllignment,0.186162908,-0.350962877,-0.009155553
MisAllignment,0.265511032,-0.125125889,-0.125125889
MisAllignment,0.25940733,0.369273983,-0.125125889
MisAllignment,0.1617481,0.430311002,-0.057985168
MisAllignment,0.1617481,0.070192572,-0.021362957
MisAllignment,0.131229591,-0.253303628,-0.094607379
MisAllignment,0.051881466,-0.271614734,-0.106814783
MisAllignment,-0.021362957,-0.277718436,-0.106814783
MisAllignment,0.027466659,-0.296029542,-0.057985168
MisAllignment,0.045777764,-0.222785119,0.021362957
MisAllignment,0.100711081,-0.119022187,0.015259255
MisAllignment,0.125125889,0.021362957,-0.070192572
MisAllignment,0.112918485,0.051881466,-0.106814783
MisAllignment,0.076296274,-0.021362957,-0.094607379
MisAllignment,0.03357036,-0.241096225,-0.06408887
MisAllignment,-0.015259255,-0.271614734,-0.131229591
MisAllignment,0.015259255,-0.06408887,-0.143436994
MisAllignment,0.039674062,0.167851802,-0.094607379
MisAllignment,0.021362957,0.381481387,-0.051881466
MisAllignment,-0.076296274,0.527970232,-0.06408887
MisAllignment,-0.1617481,0.399792492,0.015259255
MisAllignment,-0.216681417,-0.06408887,-0.009155553
MisAllignment,-0.180059206,-0.418103598,-0.009155553
MisAllignment,-0.088503677,-0.143436994,0.076296274
MisAllignment,-0.027466659,0.320444368,0.173955504
MisAllignment,0.03357036,0.515762828,0.247199927
MisAllignment,0.015259255,0.131229591,0.1617481
MisAllignment,-0.131229591,-0.418103598,0.137333293
MisAllignment,-0.1617481,-0.491348021,0.1617481
MisAllignment,-0.173955504,-0.186162908,0.186162908
MisAllignment,-0.088503677,0.1617481,0.173955504
MisAllignment,-0.112918485,0.375377685,0.076296274
MisAllignment,-0.039674062,0.350962877,0.015259255
MisAllignment,-0.03357036,0.088503677,0.039674062
MisAllignment,-0.070192572,-0.155644398,0.106814783
MisAllignment,-0.143436994,-0.350962877,0.088503677
MisAllignment,-0.112918485,-0.253303628,0.021362957
MisAllignment,0.051881466,0.137333293,-0.039674062
MisAllignment,0.149540696,0.253303628,0.039674062
MisAllignment,0.25940733,-0.03357036,0.082399976
MisAllignment,0.344859175,-0.363170281,0.088503677
MisAllignment,0.357066579,-0.52186653,-0.003051851
MisAllignment,0.216681417,-0.28992584,-0.131229591
MisAllignment,0.06408887,0.009155553,-0.137333293
MisAllignment,0.094607379,0.021362957,-0.137333293
MisAllignment,0.100711081,-0.137333293,-0.119022187
MisAllignment,0.106814783,-0.051881466,-0.100711081
MisAllignment,0.021362957,0.015259255,-0.112918485
MisAllignment,0.057985168,-0.03357036,-0.1617481
MisAllignment,0.143436994,-0.057985168,-0.137333293
MisAllignment,0.106814783,-0.009155553,-0.119022187
MisAllignment,0.06408887,0.131229591,-0.03357036
MisAllignment,-0.009155553,0.19226661,-0.003051851
MisAllignment,-0.027466659,0.094607379,-0.021362957
MisAllignment,-0.015259255,-0.039674062,-0.112918485
MisAllignment,0.021362957,-0.094607379,-0.131229591
MisAllignment,0.06408887,-0.009155553,-0.076296274
MisAllignment,0.009155553,0.119022187,0.039674062
MisAllignment,-0.088503677,0.283822138,0.070192572
MisAllignment,-0.112918485,0.613422059,0.051881466
MisAllignment,-0.1617481,0.753807202,0.015259255
MisAllignment,-0.19226661,0.393688791,0.186162908
MisAllignment,-0.241096225,-0.234992523,0.131229591
MisAllignment,-0.234992523,-0.55238504,0.119022187
MisAllignment,-0.167851802,-0.173955504,0.198370311
MisAllignment,-0.112918485,0.094607379,0.234992523
MisAllignment,-0.082399976,0.039674062,0.186162908
MisAllignment,-0.03357036,0.027466659,0.125125889
MisAllignment,-0.051881466,0.021362957,0.100711081
MisAllignment,-0.125125889,0.03357036,0.100711081
MisAllignment,-0.173955504,-0.173955504,0.076296274
MisAllignment,-0.070192572,-0.137333293,-0.039674062
MisAllignment,-0.003051851,0.28992584,0.06408887
MisAllignment,0.082399976,0.576799847,0.106814783
MisAllignment,0.106814783,0.296029542,0.125125889
MisAllignment,-0.057985168,-0.137333293,0.149540696
MisAllignment,-0.100711081,-0.534073934,0.070192572
MisAllignment,-0.155644398,-0.589007251,-0.003051851
MisAllignment,0.03357036,-0.112918485,0.009155553
MisAllignment,0.216681417,0.1617481,0.045777764
